datetime,open,high,low,close,volume
2023-12-18 10:00:00+00:00,41047.52,41067.01,40542.93,40823.5,3364.76098
2023-12-18 11:00:00+00:00,40823.5,41196.0,40783.29,41105.12,2267.27912
2023-12-18 12:00:00+00:00,41105.12,41120.01,40888.0,40905.28,1377.26734
2023-12-18 13:00:00+00:00,40905.28,41431.0,40905.09,41356.18,2509.99507
2023-12-18 14:00:00+00:00,41356.17,41750.0,41254.92,41605.31,2919.77415
2023-12-18 15:00:00+00:00,41605.31,41667.48,41242.0,41265.96,2573.20581
2023-12-18 16:00:00+00:00,41265.95,41506.0,41146.83,41495.99,1534.52342
2023-12-18 17:00:00+00:00,41495.99,41648.47,41385.01,41385.01,1317.32288
2023-12-18 18:00:00+00:00,41385.01,41643.43,41335.83,41643.43,862.0571
2023-12-18 19:00:00+00:00,41643.43,41735.5,41626.67,41701.1,1046.61122
2023-12-18 20:00:00+00:00,41701.11,42041.06,41576.52,41971.09,1754.61899
2023-12-18 21:00:00+00:00,41971.09,42757.81,41962.21,42619.99,3963.08266
2023-12-18 22:00:00+00:00,42619.99,42722.39,42437.45,42511.1,1956.16208
2023-12-18 23:00:00+00:00,42511.1,42721.44,42511.1,42657.8,1821.49833
2023-12-19 00:00:00+00:00,42657.8,42900.0,42567.69,42713.96,2327.75632
2023-12-19 01:00:00+00:00,42713.97,43388.0,42604.32,43314.99,3416.40652
2023-12-19 02:00:00+00:00,43314.99,43497.0,43031.11,43076.71,2352.65898
2023-12-19 03:00:00+00:00,43076.71,43136.0,42993.62,43082.2,1318.28364
2023-12-19 04:00:00+00:00,43082.21,43131.2,42840.04,42921.47,1453.74012
2023-12-19 05:00:00+00:00,42921.47,42993.06,42862.32,42958.78,926.20047
2023-12-19 06:00:00+00:00,42958.79,42977.18,42815.27,42907.1,848.12034
2023-12-19 07:00:00+00:00,42907.09,43119.73,42891.07,43036.16,1458.0226
2023-12-19 08:00:00+00:00,43036.17,43186.01,42989.69,43088.06,1575.37018
2023-12-19 09:00:00+00:00,43088.06,43184.0,42949.54,43037.15,1185.4714
2023-12-19 10:00:00+00:00,43037.15,43268.74,42942.0,43129.52,1669.36453
2023-12-19 11:00:00+00:00,43129.53,43200.0,42960.99,42976.11,2076.99801
2023-12-19 12:00:00+00:00,42976.1,43026.22,42855.0,42946.0,1286.60034
2023-12-19 13:00:00+00:00,42946.0,43041.1,42830.76,42861.75,1175.72526
2023-12-19 14:00:00+00:00,42861.75,42907.28,42232.0,42367.03,3490.2934
2023-12-19 15:00:00+00:00,42367.03,42739.61,42250.0,42486.86,2373.74773
2023-12-19 16:00:00+00:00,42486.85,42646.66,42306.24,42337.8,1492.88928
2023-12-19 17:00:00+00:00,42337.83,42356.98,41834.87,41854.06,3312.17419
2023-12-19 18:00:00+00:00,41854.07,42236.59,41811.1,42216.41,1874.23732
2023-12-19 19:00:00+00:00,42216.41,42482.2,42148.88,42341.96,1514.20576
2023-12-19 20:00:00+00:00,42341.96,42394.83,42121.12,42228.15,1163.552
2023-12-19 21:00:00+00:00,42228.16,42528.67,42215.04,42517.99,933.82268
2023-12-19 22:00:00+00:00,42517.98,42519.83,42253.66,42333.64,782.1551
2023-12-19 23:00:00+00:00,42333.63,42409.32,42209.0,42275.99,920.06827
2023-12-20 00:00:00+00:00,42275.99,42444.0,42235.4,42423.5,926.83175
2023-12-20 01:00:00+00:00,42423.5,42493.2,42235.6,42308.64,833.77664
2023-12-20 02:00:00+00:00,42308.64,42455.0,42206.0,42428.01,909.10222
2023-12-20 03:00:00+00:00,42428.01,42476.19,42356.91,42419.75,758.36694
2023-12-20 04:00:00+00:00,42419.75,42880.08,42376.15,42812.97,1833.60101
2023-12-20 05:00:00+00:00,42812.96,42837.73,42585.73,42709.17,1077.47947
2023-12-20 06:00:00+00:00,42709.17,43041.0,42634.08,42875.62,1994.60467
2023-12-20 07:00:00+00:00,42875.62,42967.2,42802.98,42924.23,1097.59045
2023-12-20 08:00:00+00:00,42924.23,42998.08,42755.53,42776.99,1263.98317
2023-12-20 09:00:00+00:00,42777.0,42951.35,42719.86,42788.36,1097.74737
2023-12-20 10:00:00+00:00,42788.36,42870.68,42675.0,42870.67,1179.56013
2023-12-20 11:00:00+00:00,42870.67,42993.2,42743.79,42864.44,1221.99062
2023-12-20 12:00:00+00:00,42864.43,43000.0,42757.32,42979.61,1226.18496
2023-12-20 13:00:00+00:00,42979.62,43790.84,42979.61,43769.44,5910.69487
2023-12-20 14:00:00+00:00,43769.44,44200.01,43602.26,43867.05,6702.39261
2023-12-20 15:00:00+00:00,43867.04,44283.0,43814.74,44027.2,4069.51762
2023-12-20 16:00:00+00:00,44027.2,44120.0,43486.0,43691.51,2938.86745
2023-12-20 17:00:00+00:00,43691.51,44036.37,43545.28,43996.8,2588.14869
2023-12-20 18:00:00+00:00,43996.81,44200.0,43925.93,44144.51,2146.60468
2023-12-20 19:00:00+00:00,44144.51,44250.0,43738.0,43738.01,2146.32259
2023-12-20 20:00:00+00:00,43738.01,43812.23,43230.17,43441.82,3419.85062
2023-12-20 21:00:00+00:00,43441.83,43705.88,43336.34,43457.45,1528.01694
2023-12-20 22:00:00+00:00,43457.44,43743.57,43425.82,43611.65,952.8399
2023-12-20 23:00:00+00:00,43611.65,43668.93,43457.52,43668.93,886.21933
2023-12-21 00:00:00+00:00,43668.92,43731.08,43521.03,43581.68,1220.90936
2023-12-21 01:00:00+00:00,43581.68,43599.1,43352.94,43459.04,1303.68189
2023-12-21 02:00:00+00:00,43459.04,43573.82,43286.72,43389.95,1148.32524
2023-12-21 03:00:00+00:00,43389.94,43688.0,43367.48,43649.37,1117.63574
2023-12-21 04:00:00+00:00,43649.36,43707.42,43600.0,43627.41,766.34647
2023-12-21 05:00:00+00:00,43627.41,43697.96,43451.44,43511.11,725.66695
2023-12-21 06:00:00+00:00,43511.11,43820.0,43476.35,43808.04,1058.48203
2023-12-21 07:00:00+00:00,43808.03,43877.75,43722.4,43764.5,1388.35061
2023-12-21 08:00:00+00:00,43764.49,43937.71,43659.0,43678.61,1654.48135
2023-12-21 09:00:00+00:00,43678.62,43746.52,43579.22,43746.51,1531.27923
2023-12-21 10:00:00+00:00,43746.54,44050.0,43746.54,43982.34,1874.11876
2023-12-21 11:00:00+00:00,43982.34,44100.0,43874.27,43931.6,1626.20993
2023-12-21 12:00:00+00:00,43931.6,44207.0,43927.84,44046.35,1638.75647
2023-12-21 13:00:00+00:00,44046.34,44242.35,43939.62,44147.63,1402.83593
2023-12-21 14:00:00+00:00,44147.62,44207.0,43459.2,43519.73,3094.14531
2023-12-21 15:00:00+00:00,43519.73,43931.23,43380.0,43823.99,2555.68918
2023-12-21 16:00:00+00:00,43824.0,43927.7,43531.89,43668.3,1565.27952
2023-12-21 17:00:00+00:00,43668.3,43668.3,43370.4,43449.1,1852.382
2023-12-21 18:00:00+00:00,43449.11,43629.43,43449.1,43581.1,1169.20153
2023-12-21 19:00:00+00:00,43581.1,43867.19,43411.1,43588.8,1584.09235
2023-12-21 20:00:00+00:00,43588.79,43796.8,43554.01,43796.8,1189.44043
2023-12-21 21:00:00+00:00,43796.8,44119.2,43719.77,43994.93,1591.09765
2023-12-21 22:00:00+00:00,43994.93,44020.4,43885.53,43949.44,785.46857
2023-12-21 23:00:00+00:00,43949.43,43950.0,43793.34,43861.8,780.41734
2023-12-22 00:00:00+00:00,43861.79,43945.0,43722.46,43828.94,756.38114
2023-12-22 01:00:00+00:00,43828.94,44251.0,43828.93,44111.99,2289.84728
2023-12-22 02:00:00+00:00,44112.0,44145.09,43911.1,43966.08,1205.05241
2023-12-22 03:00:00+00:00,43966.07,44040.47,43890.94,44008.0,788.69281
2023-12-22 04:00:00+00:00,44008.0,44142.47,43924.81,44103.86,781.55582
2023-12-22 05:00:00+00:00,44103.86,44230.22,44082.0,44138.0,976.24582
2023-12-22 06:00:00+00:00,44138.01,44398.26,43820.0,43874.95,2598.78433
2023-12-22 07:00:00+00:00,43874.95,43962.0,43534.47,43584.37,2852.8405
2023-12-22 08:00:00+00:00,43584.37,43803.08,43563.97,43610.01,1754.68857
2023-12-22 09:00:00+00:00,43610.0,43787.66,43463.0,43741.96,2334.88929
2023-12-22 10:00:00+00:00,43741.95,43766.08,43650.01,43701.01,846.01307
2023-12-22 11:00:00+00:00,43701.01,43839.22,43632.03,43753.94,912.3394
2023-12-22 12:00:00+00:00,43753.95,43792.0,43501.0,43567.91,1427.16459
2023-12-22 13:00:00+00:00,43567.9,43809.4,43534.0,43693.99,1361.35539
2023-12-22 14:00:00+00:00,43693.99,43743.13,43412.54,43636.39,1759.18713
2023-12-22 15:00:00+00:00,43636.38,43701.1,43553.13,43671.1,1177.0481
2023-12-22 16:00:00+00:00,43671.1,43708.0,43481.14,43554.39,1002.14279
2023-12-22 17:00:00+00:00,43554.39,43736.54,43545.61,43686.9,978.98815
2023-12-22 18:00:00+00:00,43686.89,43992.0,43654.7,43950.0,1819.91306
2023-12-22 19:00:00+00:00,43949.99,43950.0,43613.02,43640.79,1295.98161
2023-12-22 20:00:00+00:00,43640.79,43740.0,43617.44,43645.22,1343.49413
2023-12-22 21:00:00+00:00,43645.22,43775.54,43645.22,43706.24,790.61279
2023-12-22 22:00:00+00:00,43706.25,43800.0,43665.24,43800.0,496.59798
2023-12-22 23:00:00+00:00,43800.0,44048.16,43785.62,43969.04,1233.38022
2023-12-23 00:00:00+00:00,43969.04,43988.68,43785.04,43813.89,912.50826
2023-12-23 01:00:00+00:00,43813.9,43900.0,43622.22,43638.46,870.04299
2023-12-23 02:00:00+00:00,43638.46,43683.57,43461.13,43490.85,1341.71231
2023-12-23 03:00:00+00:00,43490.86,43608.13,43456.0,43526.43,913.07778
2023-12-23 04:00:00+00:00,43526.43,43526.43,43291.1,43504.03,1267.98614
2023-12-23 05:00:00+00:00,43504.03,43620.0,43482.77,43605.97,523.86504
2023-12-23 06:00:00+00:00,43605.97,43650.02,43537.85,43632.84,519.59846
2023-12-23 07:00:00+00:00,43632.85,43650.1,43553.44,43562.32,486.836
2023-12-23 08:00:00+00:00,43562.31,43630.62,43559.58,43620.42,570.34228
2023-12-23 09:00:00+00:00,43620.43,43669.88,43531.0,43627.87,715.70832
2023-12-23 10:00:00+00:00,43627.88,43646.1,43562.72,43583.42,489.82839
2023-12-23 11:00:00+00:00,43583.42,43616.81,43490.01,43547.78,592.26442
2023-12-23 12:00:00+00:00,43547.78,43758.0,43547.77,43704.91,748.44242
2023-12-23 13:00:00+00:00,43704.91,43769.52,43642.27,43709.99,663.90782
2023-12-23 14:00:00+00:00,43709.98,43800.0,43670.82,43784.31,652.35502
2023-12-23 15:00:00+00:00,43784.32,43856.0,43719.0,43756.24,755.31056
2023-12-23 16:00:00+00:00,43756.24,43845.54,43706.7,43789.27,571.36481
2023-12-23 17:00:00+00:00,43789.27,43808.0,43726.61,43746.88,452.75789
2023-12-23 18:00:00+00:00,43746.88,43850.0,43701.83,43787.69,561.61192
2023-12-23 19:00:00+00:00,43787.69,43821.69,43695.03,43703.81,547.96785
2023-12-23 20:00:00+00:00,43703.82,43738.74,43632.77,43711.33,486.4342
2023-12-23 21:00:00+00:00,43711.33,43779.71,43661.81,43772.55,395.6197
2023-12-23 22:00:00+00:00,43772.55,43835.94,43737.85,43745.86,577.03505
2023-12-23 23:00:00+00:00,43745.86,43806.38,43701.1,43702.16,940.55167
2023-12-24 00:00:00+00:00,43702.15,43722.25,43606.18,43716.72,773.85301
2023-12-24 01:00:00+00:00,43716.71,43907.57,43716.71,43781.99,822.10433
2023-12-24 02:00:00+00:00,43781.99,43904.03,43778.54,43856.85,762.5199
2023-12-24 03:00:00+00:00,43856.86,43869.6,43805.49,43834.48,543.55009
2023-12-24 04:00:00+00:00,43834.48,43946.0,43758.32,43794.81,865.25473
2023-12-24 05:00:00+00:00,43794.81,43800.0,43420.01,43490.01,2214.82467
2023-12-24 06:00:00+00:00,43490.01,43561.1,43401.0,43555.4,1053.97326
2023-12-24 07:00:00+00:00,43555.39,43660.42,43510.44,43651.17,563.95835
2023-12-24 08:00:00+00:00,43651.17,43664.34,43580.0,43623.9,599.3525
2023-12-24 09:00:00+00:00,43623.9,43693.66,43575.85,43685.26,668.24079
2023-12-24 10:00:00+00:00,43685.26,43694.72,43405.0,43594.57,1315.61624
2023-12-24 11:00:00+00:00,43594.57,43637.28,43550.0,43634.2,584.74252
2023-12-24 12:00:00+00:00,43634.19,43667.54,43560.74,43646.45,599.97243
2023-12-24 13:00:00+00:00,43646.45,43779.38,43626.6,43756.42,715.18103
2023-12-24 14:00:00+00:00,43756.43,43864.08,43690.0,43726.05,1262.65378
2023-12-24 15:00:00+00:00,43726.04,43803.69,43672.0,43680.23,827.88928
2023-12-24 16:00:00+00:00,43680.23,43713.86,43550.0,43663.1,879.05159
2023-12-24 17:00:00+00:00,43663.1,43710.0,43599.0,43627.63,734.95276
2023-12-24 18:00:00+00:00,43627.62,43678.0,43571.54,43659.64,559.22299
2023-12-24 19:00:00+00:00,43659.63,43677.99,43561.5,43618.07,409.88544
2023-12-24 20:00:00+00:00,43618.08,43618.08,43426.47,43499.25,1076.99069
2023-12-24 21:00:00+00:00,43499.25,43560.0,43458.0,43489.54,971.46467
2023-12-24 22:00:00+00:00,43489.54,43552.73,42500.0,42977.3,4700.8557
2023-12-24 23:00:00+00:00,42977.29,43186.52,42888.0,42991.5,1638.22421
2023-12-25 00:00:00+00:00,42991.5,43099.7,42720.43,42921.66,1514.37175
2023-12-25 01:00:00+00:00,42921.66,43085.61,42914.49,43047.91,915.79302
2023-12-25 02:00:00+00:00,43047.9,43110.0,42867.81,43063.59,784.9947
2023-12-25 03:00:00+00:00,43063.59,43158.59,43011.1,43152.78,653.38779
2023-12-25 04:00:00+00:00,43152.78,43201.1,43101.53,43104.5,711.05355
2023-12-25 05:00:00+00:00,43104.5,43252.71,43104.49,43238.0,639.17925
2023-12-25 06:00:00+00:00,43238.0,43335.13,43214.0,43239.94,767.08556
2023-12-25 07:00:00+00:00,43239.93,43280.96,43184.88,43208.15,713.45114
2023-12-25 08:00:00+00:00,43208.15,43291.05,43100.49,43114.55,1171.84091
2023-12-25 09:00:00+00:00,43114.55,43194.38,43045.43,43150.68,896.89313
2023-12-25 10:00:00+00:00,43150.67,43206.35,43091.1,43174.86,616.69165
2023-12-25 11:00:00+00:00,43174.86,43248.0,43077.07,43171.11,1030.60696
2023-12-25 12:00:00+00:00,43171.11,43699.0,43080.01,43648.02,1885.27407
2023-12-25 13:00:00+00:00,43648.03,43802.32,43530.0,43666.0,2252.15933
2023-12-25 14:00:00+00:00,43666.0,43764.81,43557.25,43674.09,1487.22596
2023-12-25 15:00:00+00:00,43674.1,43750.0,43613.14,43618.0,1433.07722
2023-12-25 16:00:00+00:00,43618.01,43710.01,43413.37,43501.7,1596.89137
2023-12-25 17:00:00+00:00,43501.71,43647.42,43481.1,43554.21,1096.71225
2023-12-25 18:00:00+00:00,43554.21,43650.0,43370.19,43449.76,1141.84314
2023-12-25 19:00:00+00:00,43449.76,43509.27,43343.83,43474.25,1360.62023
2023-12-25 20:00:00+00:00,43474.25,43494.0,43328.14,43418.0,1249.13346
2023-12-25 21:00:00+00:00,43418.0,43539.0,43328.65,43523.41,1142.04929
2023-12-25 22:00:00+00:00,43523.41,43720.96,43481.82,43680.15,993.56031
2023-12-25 23:00:00+00:00,43680.15,43680.15,43572.9,43576.13,967.34388
2023-12-26 00:00:00+00:00,43576.12,43592.68,43392.12,43446.85,827.15241
2023-12-26 01:00:00+00:00,43446.86,43542.08,43421.8,43503.19,953.08497
2023-12-26 02:00:00+00:00,43503.19,43532.88,43404.39,43407.61,675.60008
2023-12-26 03:00:00+00:00,43407.62,43480.44,43362.23,43451.46,765.75422
2023-12-26 04:00:00+00:00,43451.45,43474.26,43368.2,43450.0,664.09925
2023-12-26 05:00:00+00:00,43450.01,43450.01,42650.0,42764.85,4253.52026
2023-12-26 06:00:00+00:00,42764.85,42819.99,42545.0,42690.47,2748.91914
2023-12-26 07:00:00+00:00,42690.47,42837.05,42629.07,42774.12,1353.94263
2023-12-26 08:00:00+00:00,42774.12,42798.0,42639.85,42706.42,1572.73367
2023-12-26 09:00:00+00:00,42706.41,42726.96,42150.0,42408.92,3277.82544
2023-12-26 10:00:00+00:00,42408.91,42676.33,42361.11,42644.88,2762.00964
2023-12-26 11:00:00+00:00,42644.87,42754.73,42567.78,42685.55,1258.15944
2023-12-26 12:00:00+00:00,42685.56,42799.74,42627.92,42766.88,1014.32863
2023-12-26 13:00:00+00:00,42766.88,42775.37,42623.9,42714.68,1231.35452
2023-12-26 14:00:00+00:00,42714.68,42827.68,42543.5,42600.0,1325.3851
2023-12-26 15:00:00+00:00,42599.99,42750.01,42250.0,42391.5,2029.35343
2023-12-26 16:00:00+00:00,42391.51,42434.2,42083.0,42319.42,2764.97128
2023-12-26 17:00:00+00:00,42319.41,42350.0,41637.6,42009.99,4275.76705
2023-12-26 18:00:00+00:00,42010.0,42180.1,41832.42,42163.53,2066.66307
2023-12-26 19:00:00+00:00,42163.53,42306.45,42073.68,42109.11,1296.33803
2023-12-26 20:00:00+00:00,42109.11,42234.04,42055.0,42135.13,825.56719
2023-12-26 21:00:00+00:00,42135.47,42342.64,42114.6,42338.47,892.92391
2023-12-26 22:00:00+00:00,42338.47,42591.89,42325.41,42469.99,1196.94072
2023-12-26 23:00:00+00:00,42470.0,42530.09,42404.1,42508.93,977.64874
2023-12-27 00:00:00+00:00,42508.93,42541.1,42342.59,42353.79,792.93582
2023-12-27 01:00:00+00:00,42353.8,42485.0,42300.0,42457.98,926.90626
2023-12-27 02:00:00+00:00,42457.98,42481.1,42159.07,42215.98,1050.81966
2023-12-27 03:00:00+00:00,42215.99,42331.1,42098.69,42234.66,839.39249
2023-12-27 04:00:00+00:00,42234.65,42340.0,42200.0,42300.0,577.01302
2023-12-27 05:00:00+00:00,42300.0,42458.24,42278.0,42454.27,861.63603
2023-12-27 06:00:00+00:00,42454.28,42542.0,42411.1,42426.01,1111.95552
2023-12-27 07:00:00+00:00,42426.02,42485.0,42394.4,42455.83,779.93681
2023-12-27 08:00:00+00:00,42455.82,42757.97,42399.72,42714.0,1524.01137
2023-12-27 09:00:00+00:00,42714.0,42741.1,42628.01,42732.44,991.54076
2023-12-27 10:00:00+00:00,42732.44,43214.51,42696.13,43195.56,2801.97637
2023-12-27 11:00:00+00:00,43195.56,43220.0,42900.0,43019.11,2360.93592
2023-12-27 12:00:00+00:00,43019.11,43056.0,42773.94,42913.56,1653.61169
2023-12-27 13:00:00+00:00,42913.56,42992.83,42706.0,42912.86,1801.13501
2023-12-27 14:00:00+00:00,42912.85,43150.0,42831.1,42912.9,2602.97345
2023-12-27 15:00:00+00:00,42912.89,43079.8,42777.77,42980.65,2099.00884
2023-12-27 16:00:00+00:00,42980.64,43191.1,42890.0,43082.31,2242.62117
2023-12-27 17:00:00+00:00,43082.32,43138.22,42862.56,43021.99,1440.40639
2023-12-27 18:00:00+00:00,43022.0,43215.0,42928.75,43183.98,1202.68526
2023-12-27 19:00:00+00:00,43183.99,43195.0,43000.0,43154.34,1086.81276
2023-12-27 20:00:00+00:00,43154.34,43565.45,43121.45,43445.32,2427.3704
2023-12-27 21:00:00+00:00,43445.32,43484.0,43252.72,43366.2,1459.94871
2023-12-27 22:00:00+00:00,43366.2,43677.0,43280.33,43323.81,2065.52137
2023-12-27 23:00:00+00:00,43323.81,43467.74,43323.8,43428.85,1490.05628
2023-12-28 00:00:00+00:00,43428.86,43787.57,43383.66,43566.5,2840.455
2023-12-28 01:00:00+00:00,43566.5,43718.46,43418.38,43426.0,1365.83974
2023-12-28 02:00:00+00:00,43426.0,43466.06,43304.27,43358.31,1073.01825
2023-12-28 03:00:00+00:00,43358.32,43416.16,43314.0,43408.41,803.14564
2023-12-28 04:00:00+00:00,43408.4,43624.74,43313.72,43314.0,1305.13865
2023-12-28 05:00:00+00:00,43314.01,43369.19,43140.88,43222.01,1486.04342
2023-12-28 06:00:00+00:00,43222.0,43222.01,42973.44,43031.97,1264.98709
2023-12-28 07:00:00+00:00,43031.96,43068.0,42794.11,43049.17,2159.62778
2023-12-28 08:00:00+00:00,43049.17,43071.1,42914.86,42931.1,1221.96638
2023-12-28 09:00:00+00:00,42931.1,43099.5,42868.36,43045.06,1321.33122
2023-12-28 10:00:00+00:00,43045.05,43192.17,43014.0,43101.71,927.7383
2023-12-28 11:00:00+00:00,43101.72,43140.61,43012.76,43059.98,973.10745
2023-12-28 12:00:00+00:00,43059.98,43125.03,42736.0,42786.16,1402.12957
2023-12-28 13:00:00+00:00,42786.15,42933.42,42582.19,42792.95,1985.36723
2023-12-28 14:00:00+00:00,42792.95,42826.22,42430.0,42664.0,2844.94482
2023-12-28 15:00:00+00:00,42664.0,42710.44,42401.01,42445.99,2328.12661
2023-12-28 16:00:00+00:00,42445.99,42564.51,42241.79,42456.07,2016.53213
2023-12-28 17:00:00+00:00,42456.07,42641.1,42456.06,42539.6,1474.70178
2023-12-28 18:00:00+00:00,42539.61,42640.0,42381.94,42480.0,1163.13075
2023-12-28 19:00:00+00:00,42480.0,42725.3,42460.0,42610.64,1008.22915
2023-12-28 20:00:00+00:00,42610.64,42613.81,42370.81,42506.43,1040.25232
2023-12-28 21:00:00+00:00,42506.42,42615.99,42334.99,42454.0,1078.34874
2023-12-28 22:00:00+00:00,42454.0,42626.07,42375.01,42626.07,763.91577
2023-12-28 23:00:00+00:00,42626.07,42745.97,42531.1,42563.76,1302.44706
2023-12-29 00:00:00+00:00,42563.76,42685.18,42367.07,42407.11,1520.22871
2023-12-29 01:00:00+00:00,42407.12,42539.82,42088.92,42332.01,2793.43374
2023-12-29 02:00:00+00:00,42332.0,42625.33,42261.1,42574.71,1536.68902
2023-12-29 03:00:00+00:00,42574.72,42800.0,42456.26,42697.42,1275.05668
2023-12-29 04:00:00+00:00,42697.42,42766.68,42594.01,42661.96,748.07169
2023-12-29 05:00:00+00:00,42661.96,42702.79,42506.76,42677.71,835.09357
2023-12-29 06:00:00+00:00,42677.71,42689.77,42510.0,42531.13,787.87711
2023-12-29 07:00:00+00:00,42531.12,42570.12,42222.0,42273.34,2760.01435
2023-12-29 08:00:00+00:00,42273.35,42513.04,42268.26,42472.88,1397.1647
2023-12-29 09:00:00+00:00,42472.88,42696.45,42419.95,42655.88,1279.78286
2023-12-29 10:00:00+00:00,42655.88,42795.0,42621.1,42686.01,1105.13957
2023-12-29 11:00:00+00:00,42686.0,42934.0,42677.35,42862.01,1509.75674
2023-12-29 12:00:00+00:00,42862.0,42930.0,42750.01,42825.46,1116.09395
2023-12-29 13:00:00+00:00,42825.45,42887.99,42706.18,42825.17,1114.59108
2023-12-29 14:00:00+00:00,42824.3,43111.0,42764.86,43021.87,1641.40949
2023-12-29 15:00:00+00:00,43021.88,43038.0,42106.64,42271.09,3989.28031
2023-12-29 16:00:00+00:00,42271.09,42351.1,41880.0,41971.24,4137.33726
2023-12-29 17:00:00+00:00,41971.23,42049.47,41650.0,41806.43,3356.01813
2023-12-29 18:00:00+00:00,41806.42,42115.35,41759.92,42054.54,1734.45501
2023-12-29 19:00:00+00:00,42054.54,42158.65,41947.91,42116.51,1090.07786
2023-12-29 20:00:00+00:00,42116.51,42122.14,41933.9,42026.98,1103.28504
2023-12-29 21:00:00+00:00,42026.97,42240.0,41871.24,41936.22,1718.95915
2023-12-29 22:00:00+00:00,41936.23,41943.77,41300.0,41761.02,2667.72124
2023-12-29 23:00:00+00:00,41761.03,42098.74,41761.02,42066.95,1379.65186
2023-12-30 00:00:00+00:00,42066.94,42209.22,42011.23,42094.56,915.96116
2023-12-30 01:00:00+00:00,42094.57,42207.26,42079.08,42165.94,837.32212
2023-12-30 02:00:00+00:00,42165.94,42186.1,41844.86,41905.8,820.78768
2023-12-30 03:00:00+00:00,41905.81,42011.1,41820.0,41972.81,628.13186
2023-12-30 04:00:00+00:00,41972.81,42062.92,41969.49,41990.0,562.07695
2023-12-30 05:00:00+00:00,41990.01,42131.1,41976.01,42104.0,595.32538
2023-12-30 06:00:00+00:00,42104.01,42160.0,42035.82,42050.35,536.95075
2023-12-30 07:00:00+00:00,42050.35,42128.62,41930.43,41947.16,657.46917
2023-12-30 08:00:00+00:00,41947.16,41988.62,41540.85,41575.91,1627.92971
2023-12-30 09:00:00+00:00,41575.91,41726.13,41520.3,41691.09,1306.66175
2023-12-30 10:00:00+00:00,41691.1,41818.49,41678.07,41807.05,915.51897
2023-12-30 11:00:00+00:00,41807.04,41965.51,41807.04,41893.96,856.41564
2023-12-30 12:00:00+00:00,41893.96,42104.7,41882.71,41990.3,1042.66092
2023-12-30 13:00:00+00:00,41990.31,42050.0,41886.43,42029.35,865.65913
2023-12-30 14:00:00+00:00,42029.35,42300.0,42029.35,42244.12,1348.10756
2023-12-30 15:00:00+00:00,42244.11,42430.0,42183.09,42374.96,1295.1733
2023-12-30 16:00:00+00:00,42374.97,42606.0,42371.11,42406.97,1912.93161
2023-12-30 17:00:00+00:00,42406.97,42612.32,42247.44,42489.0,1819.57741
2023-12-30 18:00:00+00:00,42489.0,42515.26,42329.62,42411.11,790.86675
2023-12-30 19:00:00+00:00,42411.11,42455.46,42339.24,42361.13,741.06264
2023-12-30 20:00:00+00:00,42361.13,42399.25,42199.98,42283.95,797.19382
2023-12-30 21:00:00+00:00,42283.95,42329.77,42223.99,42305.08,754.6131
2023-12-30 22:00:00+00:00,42305.08,42308.69,42079.97,42132.73,602.38923
2023-12-30 23:00:00+00:00,42132.73,42295.61,42102.88,42140.28,675.79157
